112348	41.8472	-89.5047	213.4	IL	DIXON
112483	37.9878	-89.1931	128	IL	DU
113335	41.1744	-90.0356	246.9	IL	GALVA
113879	37.7408	-88.5244	111.3	IL	HARRISBURG
114108	39.15	-89.4833	192	IL	HILLSBORO
114198	40.4744	-87.6561	216.4	IL	HOOPESTON
114442	39.7347	-90.1978	185.9	IL	JACKSONVILLE
114823	40.5839	-90.9686	210.3	IL	LA
115079	40.1514	-89.3381	177.7	IL	LINCOLN
115326	42.2928	-88.6469	248.4	IL	MARENGO
115515	38.0844	-88.5425	135.9	IL	MCLEANSBORO
115712	40.9125	-89.0339	228.6	IL	MINONK
115768	40.9247	-90.6392	227.1	IL	MONMOUTH
115833	41.8039	-89.9744	183.8	IL	MORRISON
115901	42.0981	-89.9842	195.1	IL	MT
115943	38.3483	-88.8533	149.4	IL	MT
116446	38.7003	-88.0819	146.3	IL	OLNEY
116526	41.3283	-88.9106	160	IL	OTTAWA
116558	39.0028	-87.6225	140.2	IL	PALESTINE
116579	39.3722	-89.0242	213.4	IL	PANA
116610	39.6356	-87.6933	207.3	IL	PARIS
116738	39.8058	-90.8236	198.1	IL	PERRY
116910	40.8853	-88.6389	198.1	IL	PONTIAC
117551	40.1158	-90.5608	201.2	IL	RUSHVILLE
118147	38.1167	-89.7167	163.1	IL	SPARTA
118740	40.0839	-88.2403	219.8	IL	URBANA
118916	41.5519	-89.5989	210.3	IL	WALNUT
119241	39.4411	-90.3789	176.8	IL	WHITE
119354	39.4381	-88.5986	210.3	IL	WINDSOR
120177	40.1122	-85.7175	257.6	IN	ANDERSON
120200	41.6397	-84.9897	307.8	IN	ANGOLA
120676	40.6683	-84.9305	265.2	IN	BERNE
120784	39.1742	-86.5214	253	IN	BLOOMINGTON
121030	39.4239	-85.0128	192	IN	BROOKVILLE
121229	39.8667	-85.1833	304.8	IN	CAMBRIDGE
121425	38.4833	-85.7	167.6	IN	CHARLESTOWN
121747	39.1978	-85.9211	189.3	IN	COLUMBUS
121873	40.0028	-86.8011	256	IN	CRAWFORDSVILLE
122149	40.615	-86.6661	169.5	IN	DELPHI
123418	41.5575	-85.8825	266.7	IN	GOSHEN
123513	39.6439	-86.8767	224	IN	GREENCASTLE
123527	39.7858	-85.7611	263.7	IN	GREENFIELD
124008	41.5422	-87.2881	195.1	IN	HOBART
124181	40.8556	-85.4981	221	IN	HUNTINGTON
124837	41.6117	-86.7297	257.6	IN	LAPORTE
125237	38.7369	-85.3942	140.2	IN	MADISON
125337	40.58	-85.6586	240.8	IN	MARION
126001	37.9286	-87.8956	108.8	IN	MT
126580	38.8894	-86.5519	198.1	IN	OOLITIC
126705	38.5556	-86.4858	170.7	IN	PAOLI
127125	38.3567	-87.5906	146.3	IN	PRINCETON
127298	40.9356	-87.1564	198.1	IN	RENSSELAER
127482	41.0658	-86.2094	234.7	IN	ROCHESTER
127522	39.7594	-87.2269	211.2	IN	ROCKVILLE
127646	39.6042	-85.4528	292.6	IN	RUSHVILLE
127755	38.6111	-86.0889	243.8	IN	SALEM
127875	38.6886	-85.785	173.7	IN	SCOTTSBURG
127935	38.9822	-85.9822	173.7	IN	SEYMOUR
128036	38.5528	-86.7944	154.2	IN	SHOALS
129080	38.7436	-85.0761	150.9	IN	VEVAY
129113	38.7386	-87.4878	137.2	IN	VINCENNES
129253	38.6489	-87.1989	152.4	IN	WASHINGTON
129511	41.1947	-87.0578	202.7	IN	WHEATFIELD
129557	39.9961	-86.3542	289	IN	WHITESTOWN
129670	41.0267	-86.5867	210.3	IN	WINAMAC
130112	41.0656	-92.7867	268.2	IA	ALBIA
130133	43.0683	-94.3053	377.6	IA	ALGONA
130600	41.8814	-92.2764	246.9	IA	BELLE
131402	43.0775	-92.6714	309.1	IA	CHARLES
131533	40.7244	-95.0192	298.7	IA	CLARINDA
131635	41.7947	-90.2639	178.3	IA	CLINTON
132724	43.43	-94.8219	396.8	IA	ESTHERVILLE
132789	41.0211	-91.9553	225.6	IA	FAIRFIELD
132864	42.8503	-91.8158	344.4	IA	FAYETTE
132977	43.2844	-93.6306	396.2	IA	FOREST
132999	42.5836	-94.2006	347.5	IA	FORT
134063	41.3656	-93.6481	287.1	IA	INDIANOLA
134142	42.5189	-93.2536	344.4	IA	IOWA
134735	42.7817	-96.1458	364.2	IA	LE
134894	41.6381	-95.7883	301.8	IA	LOGAN
135769	40.7053	-94.2428	359.7	IA	MT
135796	40.9486	-91.5647	222.5	IA	MT
135952	43.0453	-92.3122	349.9	IA	NEW
137147	43.43	-96.1686	411.5	IA	ROCK
137161	42.3969	-94.6292	364.2	IA	ROCKWELL
137979	42.6347	-95.1694	434.3	IA	STORM
138296	42.0356	-92.5806	289.3	IA	TOLEDO
138688	41.2828	-91.7067	210.3	IA	WASHINGTON
140264	37.155	-98.0283	408.4	KS	ANTHONY
140365	37.1942	-99.7633	600.5	KS	ASHLAND
140405	39.5756	-95.1108	288	KS	ATCHISON
141704	37.2706	-99.3272	634.9	KS	COLDWATER
141740	37.1764	-94.8397	275.8	KS	COLUMBUS
141867	38.6758	-96.5097	402.3	KS	COUNCIL
142401	37.8183	-96.8444	393.2	KS	EL
142459	38.7278	-98.2267	466.3	KS	ELLSWORTH
142835	37.8428	-94.7086	257.6	KS	FT
143527	38.8586	-99.3358	612.6	KS	HAYS
143810	39.6703	-95.5225	313.9	KS	HORTON
143954	37.2364	-95.7003	245.4	KS	INDEPENDENCE
144087	38.1964	-99.9181	740.7	KS	JETMORE
144464	37.9411	-101.2492	913.8	KS	LAKIN
144530	38.1817	-99.0994	608.1	KS	LARNED
144559	38.9583	-95.2514	306.3	KS	LAWRENCE
144588	39.3256	-94.9189	265.2	KS	LEAVENWORTH
144695	37.0222	-100.9294	863.8	KS	LIBERAL
144972	39.1972	-96.5814	324.6	KS	MANHATTAN
145152	38.3772	-97.6097	463.3	KS	MCPHERSON
145173	37.2767	-98.58	448.1	KS	MEDICINE
145363	39.1247	-97.7047	402.9	KS	MINNEAPOLIS
145856	39.7408	-99.8356	719.3	KS	NORTON
145906	39.8183	-100.5331	795.5	KS	OBERLIN
145972	38.8875	-94.7603	321.6	KS	OLATHE
146128	38.6133	-95.2808	280.1	KS	OTTAWA
147093	39.7675	-101.8097	1024.7	KS	SAINT
147271	38.4819	-100.9189	905.3	KS	SCOTT
147305	37.1317	-96.1861	274.3	KS	SEDAN
147542	39.7772	-98.7783	542.5	KS	SMITH
148495	39.0297	-99.8831	749.8	KS	WAKEENEY
150254	38.4536	-82.6131	170.7	KY	ASHLAND
150381	36.8825	-83.8819	301.8	KY	BARBOURVILLE
150619	37.5733	-84.2908	326.1	KY	BEREA
150909	36.9647	-86.4239	160.9	KY	BOWLING
152791	38.1167	-83.55	207.3	KY	FARMERS
153028	38.2022	-84.8825	140.8	KY	FRANKFORT
153430	37.2592	-85.5022	179.8	KY	GREENSBURG
153762	37.7558	-87.6456	136.9	KY	HENDERSON
153994	36.8492	-87.5206	158.5	KY	HOPKINSVILLE
154703	37.5108	-86.2892	189	KY	LEITCHFIELD
157324	38.2	-85.2	222.5	KY	SHELBYVILLE
158709	36.7333	-84.15	286.5	KY	WILLIAMSBURG
158714	38.6586	-84.6106	286.5	KY	WILLIAMSTOWN
160098	31.3206	-92.4611	26.5	LA	ALEXANDRIA
160205	30.7094	-90.525	51.8	LA	AMITE
160537	32.7689	-92.0056	45.7	LA	BASTROP
160549	30.5372	-91.1469	19.5	LA	BATON
161287	30.9594	-92.1786	24.4	LA	BUNKIE
161411	32.5133	-92.3478	54.9	LA	CALHOUN
162151	30.5272	-90.1114	12.2	LA	COVINGTON
162534	30.0717	-91.0275	9.1	LA	DONALDSONVILLE
163313	29.8233	-91.5442	3.7	LA	FRANKLIN
163800	30.4192	-92.0439	16.8	LA	GRAND
164407	29.5858	-90.7303	4.6	LA	HOUMA
164700	30.2003	-92.6642	7.6	LA	JENNINGS
165026	30.205	-91.9875	11.6	LA	LAFAYETTE
166664	29.9167	-90.1303	6.1	LA	NEW
167344	32.9078	-93.7981	88.4	LA	PLAIN
168163	31.9497	-91.2336	23.8	LA	ST
169013	29.7758	-90.78	4.6	LA	THIBODAUX
169806	32.0994	-91.7019	24.4	LA	WINNSBORO
170100	44.3739	-68.2592	143.3	ME	ACADIA
170814	45.6603	-69.812	323.1	ME	BRASSUA
171628	44.9197	-69.2417	90.5	ME	CORINNA
172426	44.9067	-66.9919	25.9	ME	EASTPORT
172765	44.6889	-70.1567	128	ME	FARMINGTON
173046	44.2203	-69.7889	42.7	ME	GARDINER
173944	46.2061	-67.8417	118.9	ME	HOULTON
174566	44.1	-70.2167	54.9	ME	LEWISTON
175304	45.6503	-68.705	109.7	ME	MILLINOCKET
176905	43.6497	-70.3003	13.7	ME	PORTLAND
176937	46.6539	-68.0089	182.6	ME	PRESQUE
179891	45.1572	-67.4044	42.7	ME	WOODLAND
180700	39.0303	-76.9314	44.2	MD	BELTSVILLE
181385	38.5667	-76.0667	3	MD	CAMBRIDGE
181750	39.2167	-76.0519	12.2	MD	CHESTERTOWN
182282	39.6419	-78.7561	222.5	MD	CUMBERLAND
182523	38.8833	-75.8	14.9	MD	DENTON
183675	38.9689	-76.8042	45.7	MD	GLENN
185111	39.0847	-76.9003	121.9	MD	LAUREL
185718	39.2811	-76.61	6.1	MD	MD
185985	39.2739	-75.87	9.1	MD	MILLINGTON
186620	39.4133	-79.4	737.6	MD	OAKLAND
186770	38.6833	-76.6667	48.8	MD	OWINGS
187330	38.2122	-75.6822	6.1	MD	PRINCESS
187806	38.7144	-76.1897	3	MD	ROYAL
188000	38.365	-75.5892	3	MD	SALISBURY
189440	39.55	-76.9667	233.2	MD	WESTMINSTER
189750	39.3333	-76.8667	140.2	MD	WOODSTOCK
190120	42.3861	-72.5375	45.7	MA	AMHERST
190535	42.4833	-71.2833	48.8	MA	BEDFORD
190736	42.2122	-71.1136	192	MA	BLUE
193213	42.145	-73.4172	249	MA	GREAT
194105	42.6992	-71.1658	15.2	MA	LAWRENCE
195246	41.6333	-70.9333	21.3	MA	NEW
196486	41.9819	-70.6961	13.7	MA	PLYMOUTH-KINGSTON
196681	42.05	-70.1833	6.1	MA	PROVINCETOWN
196783	42.5242	-71.1264	27.4	MA	READING
198367	41.9003	-71.0658	6.1	MA	TAUNTON
198757	42.1608	-71.2458	50.3	MA	WALPOLE
199316	42.1333	-71.4333	64	MA	WEST
200032	41.9164	-84.0158	231.6	MI	ADRIAN
200128	42.58	-85.7892	228.6	MI	ALLEGAN
200146	43.3864	-84.6492	224	MI	ALMA
200230	42.2947	-83.7108	274.3	MI	ANN
200779	43.7072	-85.4822	283.5	MI	BIG
201439	46.5192	-87.9858	487.4	MI	CHAMPION
201486	46.3414	-86.9242	265.2	MI	CHATHAM
201492	45.6528	-84.4725	179.2	MI	CHEBOYGAN
201675	41.9622	-84.9925	299.9	MI	COLDWATER
202423	44.2839	-83.5036	178.6	MI	EAST
202737	45.6667	-86.7167	227.1	MI	FAYETTE
203632	43.6747	-86.4239	234.7	MI	HART
203823	41.9353	-84.6411	329.2	MI	HILLSDALE
204090	45.7858	-88.0842	326.4	MI	IRON
204104	46.4656	-90.1892	435.9	MI	IRONWOOD
204244	42.2833	-85.6	289.6	MI	KALAMAZOO
205434	43.6089	-84.2011	195.1	MI	MIDLAND
205650	42.6083	-82.8183	176.8	MI	MT
205662	43.5858	-84.7697	242.6	MI	MT
205690	46.4122	-86.6625	207.3	MI	MUNISING
205816	46.3133	-85.5106	259.1	MI	NEWBERRY
206300	43.0161	-84.18	222.5	MI	OWOSSO
207690	42.4011	-86.2833	189	MI	SOUTH
207812	46.0556	-88.6275	442	MI	STAMBAUGH
210018	47.2992	-96.5161	276.5	MN	ADA
210075	43.6064	-93.3019	374.9	MN	ALBERT
210252	48.3311	-96.8253	258.2	MN	ARGYLE
210515	48.7094	-94.5869	323.7	MN	BAUDETTE
211465	44.8	-93.5833	219.5	MN	CHASKA
211630	46.7047	-92.5253	385.6	MN	CLOQUET
212142	46.8372	-95.8372	413	MN	DETROIT
212645	47.4581	-92.5303	440.4	MN	EVELETH
212698	43.6447	-94.4656	361.8	MN	FAIRMONT
212737	44.6697	-93.17	298.7	MN	FARMINGTON
212916	47.5636	-95.7244	399.3	MN	FOSSTON
213290	43.7047	-92.5644	411.5	MN	GRAND
213303	47.2436	-93.4975	399.3	MN	GRAND
214106	47.2256	-95.1919	454.2	MN	ITASCA
214652	47.2467	-94.2228	396.8	MN	LEECH
215175	47.6308	-93.6522	422.8	MN	MARCELL
215400	45.1219	-95.9269	310.9	MN	MILAN
215435	44.8831	-93.2289	265.8	MN	MINNEAPOLIS/ST
215563	44.9364	-95.7536	300.2	MN	MONTEVIDEO
215615	45.8775	-93.3147	310.3	MN	MORA
215638	45.5903	-95.8747	347.5	MN	MORRIS
215887	44.3006	-94.4897	271.3	MN	NEW
216152	44.7628	-94.9297	335.3	MN	OLIVIA
216360	46.9006	-95.0678	437.1	MN	PARK
216547	46.6694	-94.1089	381	MN	PINE
216565	44.0139	-96.3258	519.7	MN	PIPESTONE
217087	48.8486	-95.7675	319.1	MN	ROSEAU
217405	44.3222	-93.9656	259.1	MN	ST
217460	46.7953	-93.3211	376.1	MN	SANDY
218419	47.0258	-91.6653	190.5	MN	TWO
218618	47.0744	-94.57	429.8	MN	WALKER
219046	43.7692	-94.1872	338.3	MN	WINNEBAGO
219249	44.2992	-92.6661	300.2	MN	ZUMBROTA
220021	33.83	-88.5214	60.4	MS	ABERDEEN
220488	34.3061	-89.9806	67.1	MS	BATESVILLE
220955	34.6628	-88.5797	149.4	MS	BOONEVILLE
221094	31.5447	-90.4581	132.6	MS	BROOKHAVEN
221389	32.6714	-90.0361	76.2	MS	CANTON
221707	34.1864	-90.5572	52.7	MS	CLARKSDALE
221865	31.2503	-89.8361	45.7	MS	COLUMBIA
221880	33.4678	-88.3847	44.2	MS	COLUMBUS
221962	34.8792	-88.6178	117.3	MS	CORINTH
222094	31.9461	-90.3775	148.4	MS	CRYSTAL
223107	32.36	-89.4208	137.2	MS	FOREST
223605	33.3592	-91.06	38.1	MS	GREENVILLE
223887	31.2547	-89.3392	117.3	MS	HATTIESBURG
223975	34.8161	-89.9853	115.8	MS	HERNANDO
224173	34.8219	-89.4347	147.2	MS	HOLLY
224776	33.0583	-89.5797	125	MS	KOSCIUSKO
224939	31.6756	-89.1236	68.6	MS	LAUREL
225247	33.1353	-89.0711	177.1	MS	LOUISVILLE
225987	31.5519	-90.1058	58.2	MS	MONTICELLO
226009	33.4519	-90.5094	35.7	MS	MOORHEAD
226177	31.5889	-91.3408	59.4	MS	NATCHEZ
226718	30.3964	-88.4781	3.7	MS	PASCAGOULA
227111	34.1381	-88.9983	123.4	MS	PONTOTOC
227128	30.8408	-89.5453	95.4	MS	POPLARVILLE
227132	31.985	-90.9719	36.6	MS	PORT
228374	33.4692	-88.7822	56.4	MS	STATE
229079	34.3803	-89.5358	124.4	MS	UNIVERSITY
229400	34.1583	-89.6311	94.5	MS	WATER
229426	30.2947	-89.3831	2.4	MS	WAVELAND
229439	31.6772	-88.6708	61	MS	WAYNESBORO
229793	31.0928	-91.2328	121.9	MS	WOODVILLE
229860	32.9028	-90.3817	32.6	MS	YAZOO
230204	38.1869	-94.0281	259.7	MO	APPLETON
230856	39.3447	-91.1711	270.4	MO	BOWLING
231037	39.4247	-93.1331	201.8	MO	BRUNSWICK
231364	36.1686	-89.6642	82.3	MO	CARUTHERSVILLE
231711	38.395	-93.7711	234.7	MO	CLINTON
231822	40.2394	-94.6833	337.7	MO	CONCEPTION
232289	36.6206	-90.8125	88.1	MO	DONIPHAN
232809	37.7922	-90.4103	282.9	MO	FARMINGTON
234271	38.585	-92.1825	204.2	MO	JEFFERSON
234705	37.4994	-94.2697	298.7	MO	LAMAR
234825	37.685	-92.6936	389.8	MO	LEBANON
234850	38.8803	-94.3358	304.8	MO	LEES
234904	39.1828	-93.855	251.5	MO	LEXINGTON
235027	37.3908	-93.9489	326.1	MO	LOCKWOOD
